cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
92.08,3.339,8,0,1,1,Proxifier,2000,100,3.366894497,5.779093659,5.09094038,3.168856789,0.692447221,1.711303532,0.208915526,0.315571225,68.37099528,29.25217034
92.08,3.339,8,3,2,0,Proxifier,2000,100,3.010743383,5.297139299,5.831215986,3.11794205,0.681631262,1.994546449,0.186872054,0.320724378,61.35301018,32.59823755
92.08,3.339,8,12,3,0,Proxifier,2000,100,3.231660422,7.79333179,5.749797963,2.618235256,0.917580295,1.809208417,0.20232084,0.381969996,65.68866658,30.44665243
92.08,3.339,8,4,2,3,Proxifier,2000,100,3.260932247,6.481783986,5.489432411,2.598529286,1.1090958,4.033694601,0.205904314,0.384833174,66.34856343,30.14383276
92.08,3.339,8,14,4,3,Proxifier,2000,100,3.459787006,7.89477793,5.466040652,2.069037809,1.372538495,3.571417582,0.219471347,0.483317428,70.78477097,28.25466513
92.08,3.339,8,2,1,0,Proxifier,2000,100,3.241826998,5.600501335,5.32414138,3.201226703,0.578607726,1.543432772,0.200768114,0.312380264,65.93904638,30.33104222
92.08,3.339,8,3,4,3,Proxifier,2000,100,3.231407601,6.2359635,5.506902535,2.580827061,0.965828733,3.394159055,0.203127115,0.387472707,65.79302883,30.39835733
92.08,3.339,8,14,5,3,Proxifier,2000,100,3.283072671,6.255989993,5.432649139,2.628558016,1.203857461,3.124850762,0.207414139,0.380436854,66.75548601,29.96008447
92.08,3.339,8,12,6,2,Proxifier,2000,100,3.429779705,8.371510899,5.418071807,2.147917372,1.306787703,4.378868949,0.217242368,0.465567342,70.0188365,28.56374227
92.08,3.339,8,1,5,0,Proxifier,2000,100,3.114804553,5.507118654,5.595523097,3.202789628,0.642091727,1.704063427,0.193417006,0.312228023,63.37936163,31.55601364
92.08,3.339,8,1,0,4,Proxifier,2000,100,3.948254517,5.901576555,4.198570643,2.710949713,1.626058195,2.804907262,0.251214614,0.368874471,80.5325067,24.834692
92.08,3.339,8,4,1,2,Proxifier,2000,100,3.283196488,6.160929179,5.340609799,2.618860983,0.845963956,3.050484395,0.205188636,0.381845629,66.7246139,29.97394639
92.08,3.339,8,9,2,0,Proxifier,2000,100,3.145637913,7.301454544,5.827101273,2.662023994,0.835380233,1.81147877,0.196388232,0.375654054,64.0379467,31.23148232
92.08,3.339,8,9,4,1,Proxifier,2000,100,3.203566014,7.098074639,5.653952114,2.598955777,0.981693494,2.201726758,0.201087067,0.384772204,65.11410213,30.71531258
