cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
91.8,3.7545,150,13,2,3,Thunderbird,2000,100,3.959784577,11.65553019,5.404005554,0.978235224,2.095641123,9.317863274,0.300336097,1.022250541,84.30720162,23.72276581
91.8,3.7545,150,5,1,1,Thunderbird,2000,100,3.310592491,9.122952783,5.425904981,1.656146839,0.94966543,4.116779017,0.242641271,0.603811649,70.55387831,28.34713056
91.8,3.7545,150,14,6,1,Thunderbird,2000,100,3.539395222,9.547713578,5.678062559,1.279561733,1.462363565,6.377921534,0.265795524,0.781517589,75.70347285,26.41886725
91.8,3.7545,150,10,5,4,Thunderbird,2000,100,3.687717114,12.20183214,5.548522276,1.146571393,1.926449458,8.068449879,0.279076497,0.872165508,78.26636624,25.55376078
91.8,3.7545,150,6,1,2,Thunderbird,2000,100,3.283084594,8.293542969,5.265944498,1.691524716,0.939974457,5.086366951,0.24415434,0.591182612,70.39064336,28.41286717
91.8,3.7545,150,11,6,4,Thunderbird,2000,100,3.720122616,11.16360921,5.453372025,1.028677185,2.015535241,8.122160244,0.287572679,0.972122276,79.92933154,25.02210342
91.8,3.7545,150,0,6,2,Thunderbird,2000,100,3.198536867,7.801607597,5.414261171,1.799455744,0.961641327,3.20169909,0.235392075,0.555723614,68.57325149,29.16589132
91.8,3.7545,150,11,0,0,Thunderbird,2000,100,4.070535878,9.110942888,3.930967467,1.468600935,1.75354937,5.092021191,0.306874829,0.680920172,86.07522225,23.2354904
91.8,3.7545,150,7,3,3,Thunderbird,2000,100,3.392695423,9.826682591,5.605817949,1.309099957,1.516049429,6.903536773,0.256948193,0.763883727,72.65457988,27.52751449
91.8,3.7545,150,0,1,1,Thunderbird,2000,100,3.228868134,7.565624392,5.150839125,1.979903878,0.707382419,2.325278592,0.235653521,0.505075027,69.08365965,28.95040608
91.8,3.7545,150,3,0,4,Thunderbird,2000,100,3.962477484,8.535567617,3.979636975,1.594825028,1.735791236,4.332205677,0.297062017,0.627029648,83.93058133,23.82921658
91.8,3.7545,150,2,6,4,Thunderbird,2000,100,3.284757794,8.469542181,5.498793813,1.387953314,1.250654949,4.549948704,0.249777215,0.720492185,70.42642951,28.39842959
